"HolderAddress","Balance","PendingBalanceUpdate"
"0x288e08867de66a66a9fa36551b6bc3128d9df45d","53,815.998271533802814784","No"
"0x77d27da08e74debc4427dbe724081f78143bd16a","53,770.210431606602976247","No"
"0x82cbff7a50a8713d2429a4019c894305a8219546","53,744.282709227972713331","No"
"0x6cd5c156080b29a1252b8eb41ad879818171dd6e","53,459.929352422153814922","No"
"0x859caf6be70aaf60b6c691dc33e0e1b3eb6305a9","53,384.500593721549777031","No"
"0x2f8418fcf8b02dda8cc8a1fed912d05a821bb1f3","52,791.559574068171567912","No"
"0xf399fea4f3b37eab2e004877e141b4a94287ef2c","52,730.475206328435923901","No"
"0x1bcad6a7c9743e3e8cb2b738dec650dd62972719","52,641.144647475990562621","No"
"0xad60c07c0a15dafc74b4993c019f6aba13286bcd","52,542.164040115172091984","No"
"0x6657de1f803b14de6f79d4e3d297b8fd205c53bd","52,517.430032749269982078","No"
"0x71905773265273b1bff7c2ec214a39d9bc0690bd","52,475.996000230031630779","No"
"0xf2f19097f08f4fb5e8236e3c146430ec03784dc6","52,394.413318637602569592","No"
"0x68c198e962f50b1cba1cb0689e78ff7569d0b2ba","51,947.824510836661209288","No"
"0x6024241e96309549fbac2fe6809693c7a701f7af","51,929.060875859807632785","No"
"0x08b0162fcff34d950a794d77ec4e3d74ecf1b745","51,866.270501337877078997","No"
"0xfc635c3a072afe587bec1e08c3b12805fb47d2aa","51,696.889343033470104438","No"
"0xe06dd656123fe6645757825ab399f10be132f6ee","51,649.099798915711013169","No"
"0xb7a4d8e5ec4ad7284e37b7d4ae7118488fb7e019","51,466.144712591900011945","No"
"0x0f71639002a2e92e7400972fe8a65d3ef39ddcfa","51,343.610238469475077852","No"
"0x13e3ce4e4fb7dff63b65ac471fe714a91fb0027b","51,133.149993043008914746","No"
"0xa79ea4b5c41fc233821ed72588b479e517f8d33d","51,094.54673833068823677","No"
"0x087c45cd793df00c10b463268a9269ad59e92f70","51,087.747564445905938339","No"
"0xc57a0d60b7d1376bc2f9bf05cb25e8f6226bcabc","50,784.768419802328589279","No"
"0x80e277124ba26da204e083d64b55150d76fcfa60","50,721.162181091815323812","No"
"0xd831be0683869844b50e417ab3ddf6cd8c13330c","50,607.416234743997646923","No"
"0xd0b528e815883ac38e35cb72aec37cc678d603d0","50,320.106250890462201351","No"
"0x64c40f4b51a447bd13d9a23159534dd11992719b","50,294.278828619874849721","No"
"0x5d36124c25c88c198071758c63b1924950f68805","50,276.109650753133485238","No"
"0x392feb8b536e4abc879c435b40181109686c73e5","50,164.547304092845109679","No"
"0x2e907f698cee7b7643f1810b41562c584e937545","50,001.984429195002522342","No"
"0xc06a671cdc4a5bbb5a4103af78a9d7a6c9cad766","50,000.000000004258516074","No"
"0x575e90a4dc9458debbe7e319da2485cf9c6b17a8","50,000","No"
"0x28e2ea090877bf75740558f6bfb36a5ffee9e9df","49,995.875459795216485839","No"
"0x2854e542eaa3de4431cd3cbadf7742524c6d09e3","49,962.208638287424432232","No"
"0x6d6b82a49730fbbaff86d82ab4b66279eec544fa","49,727.712404941845133756","No"
"0x9faec753410dd0f3395ca83a5b6add8d96a7ea8b","49,391.969352190930263879","No"
"0x02fba654ccf2a78ea5e0500657db303f682fe881","49,131.589251455006476513","No"
"0x5327221fe2c04b60f0af268c618e4b7988f84eb9","49,055.862413331441004251","No"
"0x546f5d9b546cdec90cd43de9a6a07f2a76f64423","48,976.427385326869867409","No"
"0x07bd92b85b1fb1da0b5b82cad21f9f55b47a6bb8","48,742.468965104453304367","No"
"0x886ba3ac97f4cba90c3ea51a6f9d1e00a97b9162","48,734.795144183396466669","No"
"0x9733497820e964cc1470a95a0e3c21dcf4b01ff0","48,517.066893298633859105","No"
"0xaec0da37b2ce91dad0a29ed0c17126fa00bb3f6e","48,405.494782672193053776","No"
"0xecbe2dd35365b3790e55ee3dd855e451dfcdc8c8","47,745.422467412746458531","No"
"0xcbdf5b23468b2cff13e3dca9bf4900e1c310f3ef","47,508.459907887196827335","No"
"0xf0d81bc6ad5526d462e55a23dadc248eca35e72a","47,499.410577477091630639","No"
"0xc8f0a9616f2358e8d87cfaecc15e22fbd01099e2","47,409.52755091415659483","No"
"0x146cb2fea4a4fa4aee02e244a4c22e1340895b55","47,304.40465689857632916","No"
"0x33f7abb7b6eaca448f9da2ba9183328c2d2fee30","47,261.284354694193737494","No"
"0x8a7a7216e00757c692d80a0c1c8a69e4c87426b0","47,121.884118956812886286","No"
"0x781a88e8b0743afbbba25f219b04bdbca380ddf9","47,065.097373165504093141","No"
"0x86525766ffc5099a7e58b4780d44191a6ab083b8","46,864.317685433347463763","No"
"0xeb5c6edd166033eb5727456c5a58e252994d0bb9","46,771.504850838461722142","No"
"0xcb095353ff3c145172b9a4e2938d763223a4c8ca","46,698.925285624069910183","No"
"0x7e74307e6618f6a0f2961e216dce5ec80dd930d1","46,612.255504561996606533","No"
"0xe59551ee589d967c94b4b8b5b573d911f3c3bf3f","46,585.400000000002054754","No"
"0x5dcac557967635f391a029227c0b95db02b7fa02","46,470.246492194855572004","No"
"0xd0d549170c2fc6f14d514aa0f2e57956657b442f","46,400.636427255258650746","No"
"0x1c1d8d3d76523d923baf40e25b0a7281b2224bb9","46,387.306224397014523078","No"
"0x5f24ac3d23215b7f9fdc21d6025b79b42909f605","46,286.024474042164661726","No"
"0x2dcaa4bbbbb3fceca9a9c06670a7a77bde6441ee","46,283.813850774755186312","No"
"0xb833cf5d99d87731fda49bab9a87ba054e2a8045","46,171.39664663598915401","No"
"0x52866fd157577897ce627022b9c19bd2e622fd7a","45,701.35974062491468095","No"
"0x0ca49ece317bd0a33acd04afc4e2572eed94df24","45,644.522733731532563227","No"
"0xbe2b541c7d308d4e609e70d0dc5b22c7e9a591ff","45,428.136409177150593831","No"
"0x134f8b6c8b611aa8ae12a13e783796f9be7710fd","45,251.786441287536456423","No"
"0x2bd114e296780d5557f68b587178eea704546859","45,209.033850769417175038","No"
"0x2871402129964612598a072c6e6d559b99c286f9","45,008.409128523913287942","No"
"0x5718e94962efec08c794b2a61f1b80281de3926e","44,896.500863765285148693","No"
"0xc82d8fadc2b34ea93c0d87028605e513f0390eb1","44,832.065218227580630075","No"
"0xf9539ef1eaa1208d01389d94269e4e76599d9b4d","44,807.111038592839762114","No"
"0x1b159258135839605f01e484b992532aa4b18e0d","44,633.437591261527031496","No"
"0x67a37fe149b84ab31c4f07116de64c6741c1b98d","44,114.383618262372527554","No"
"0xf8aec1b6125d1dfbc70a20bf6f6a6d07d83ebc64","43,945.323871585965381852","No"
"0xfed956c869b12779d6c477a2d4a76003338dbd77","43,334.734658816774247539","No"
"0xe2394d4bb70000f9c89679c1673a20b0d61fe49d","43,126.953941519147777748","No"
"0xb1d7ca30c7b807ecf5d7b5c41fe1331c8754bdd8","42,735.770971287463194373","No"
"0x8443e9b53592b7779b078aa3aaca6dd4744a6944","42,727.29864358838926003","No"
"0x2af5dfa33b8bb2ed852b0e546c5fcd90fe96c2e5","42,626.253130383777906292","No"
"0x8d41a89de8f04c288ce73ac67d1db5b689e08abd","42,481.670902858342196567","No"
"0x6a0802a658ca91c9def5fda994bf824be450b1e5","42,391.468190941765482166","No"
"0xa721165d34ffb97d5922a65484446e6ef942b503","42,220.117378500216054522","No"
"0x3a648e94b38ac54c22e328efb83e20df2bf303b7","42,122.478353972816550977","No"
"0xd1acb81c955fb36370e247b1e770f2efaa29759a","42,091.871061552551243606","No"
"0x4b584075369c6af0cde8e0abb68494c22f5394cd","42,049.157726186787536733","No"
"0x64e734586ff293a492226998f43823933ab7c0cb","41,524.752794496634472615","No"
"0x665a9d99208ca951307c84c0935251b7df4598b4","41,388.98607364850156862","No"
"0xadc8cd2aed74993a058ac0b3f4f9a4728d15d976","41,137.416941349317581644","No"
"0x7e12349719bcd02f24e6dabab6acca4c97872be8","41,060.43607800247090769","No"
"0xf288d33cd462b5edba9123b9bc2657aa0ab6b5c9","40,824.371378977863840943","No"
"0x52638ba4c4676d48b02a2f6d693da69a171c1102","40,701.066633513713528459","No"
"0x0043cb25b86b66e285f014d3f97e7d675fe1500f","40,660.316170847149235016","No"
"0x064e08643bbb69f30d3f1859a6c1bfe4bff08b28","40,610.076273621832364396","No"
"0x40e4562b9b62422e4024447e5d3c8358927cb4ce","40,607.081418224196967902","No"
"0x07c407fa84ed37b41bc61dde1d9cec81cb3378f5","40,573.224556205223042754","No"
"0xdbbd10d925ea807c266032ff1eb40b84b141231c","40,197.664654196836198946","No"
"0x74011526fee20aa7a80654bcf185313223da640a","40,100.246865618017941153","No"
"0xb6f47f367bb9cd47acb52683da3c6dcecf874a5e","40,079.466429429302748156","No"
"0x1f0f003e1b48f6fb4aef76cdafa73ff5c6d201c4","40,036.657561148379684755","No"
"0x4a9796b693d9c62315968bd3244a0793fd9efd0d","40,000","No"
"0x88021833d3804f93b484957eca5bd1788964ff82","39,976.652672750496213156","No"
"0x680ba9441b46f732831783041bf38404e3da9952","39,611.030590740385503698","No"
"0x31517cf0d77a2f276621967dad429bcae7b759d8","39,119.129276432525212325","No"
"0xe7f67f8ea555bbd5904bcdc6bdd3c40c823cb393","38,996.427461602235180817","No"
"0x6425c9fe753cf5cd098ff4e6432591ec874f6baf","38,906.437867946755107008","No"
"0x13edb67e4118194b4e1a3749192819d64b51d890","38,871.996662816770741775","No"
"0xf87e85274bb8c43a6eab2c994bbf38f70fc7cdb8","38,644.46559344839536237","No"
"0x5d2932a8618d8ed04e0196814ba8cd88741d9548","38,381.879885493892009749","No"
"0x1f0226c147723b855468bc0b6c7d2643eeb8d044","38,329.740356113850173376","No"
"0x664ce229ad36c49ae0d26dc3219a2b78aabd1bb8","38,159.874148652666171285","No"
"0xedcd269df1ec2b87666a339f40fee553dfdc0ad3","38,114.982016756217858535","No"
"0xbb1be6d443ef1fb49372b5807543fd5fb20cbc38","37,763.73859434426040998","No"
"0x55ff23ad38e1eb321e8f2a7b8c2311034cce333a","37,649.704153345283269429","No"
"0x4b3b06165c326f1debf478e3cdf082c1a5a3625c","37,500.999999999995543552","No"
"0x7c9f9af83c1339774d6b45fad1f4d73d532e5ac4","37,422.721704471066772051","No"
"0xfa0264db22a5ea94648cc4e9e0f315ae3822b88a","37,384.435155147974262128","No"
"0x753efb56f21cdf1ca688dd8c83c98a2c16088736","37,295.037208824779389919","No"
"0xf7e54e0eea6c90df50728e4c4d772cc1bd7ce5ee","37,251.868718128739319425","No"
"0x300a5b2eb4a68c5ca32e7816dfb5f0fb358e66cb","37,223.190212774455469095","No"
"0xf2a72e633bef6c3ab7a9f6d2b2e1d44fcd92f6e3","37,190.668072629803215778","No"
"0xc1600fae423304682293379d246ea4e92af494ae","37,104.085931303078714146","No"
"0x1e5afe1255614f05668c4c89206ffb42e77752ab","37,085.607925550105066559","No"
"0x1faec8fe23ef5ae5774d7eb705963db8e14e77bc","36,994.187083452050607612","No"
"0x70536411c0b564bb9f96e94f45f0a150d36cc0aa","36,677.494025058180418771","No"
"0x11a5593433ebd67d24803cfe01ebc68e21585d58","36,630.704214751612501525","No"
"0xf00bbf2720cf44052c990d88d612e9e63de490f0","36,525.067511262533611233","No"
"0x9486ef258ac901a58c100a52a6422f177fb2db15","36,431.986750680089203268","No"
"0x7757b4d291620c94192a152c9b99af2599b0b8b6","36,381.218014276217746077","No"
"0xcdecc9f9e53c90201e32b14aef7b251add25d0e3","36,331.715736001356017222","No"
"0xf2f0262592960238e8f82489930505239ed0ff83","36,303.428310548579164863","No"
"0x5c2b2112a0b4c9c8d13c950f73679719a8b88523","36,198.998985698467404476","No"
"0xb48beefff0c381fb602cc095b66054f619089fe3","36,025.96870733949927657","No"
"0xd9062a4005d2ffa80b901106b7b89856812cc496","35,824.330347247339490611","No"
"0xca45a5b3174ed2bc0b85e7f96eded418edde3ac1","35,683.688110523546225318","No"
"0x69f90e98f8877e21e5c56204be99b202792e61b4","35,682.98458251703921255","No"
"0xdc18d77ed403059c6250e249b3769d2efdb676d0","35,498.524111746816149644","No"
"0xd30074ebb78a63501afa173ccd2927e41a6c5fc8","35,386.424064472855501198","No"
"0xbd9da4a49d9acf6f1226837e243986a786d281b5","35,377.225223457259168028","No"
"0x4ac5f55dffacfd5463d917a83dc22a28fab408a2","35,372.70717369967404182","No"
"0x8bc0a2807a5e5d9c7031e80af5d60e5506f666d5","35,206.060835015224332086","No"
"0x47b9a056cbd3610ee26d168f5617bff883125581","35,000","No"
"0x2dbb24d8db6c9f7b9c0aadd0902f6af29b3d97bc","34,892.424291826735073271","No"
"0x8ed0dc2ef9ba69759ff3ef70efaf950684acac43","34,860.106339146715633418","No"
"0xeaea9bcf58464ae3626bc9806a14dbe44fa79cdc","34,717.251929677381817348","No"
"0x6c7ea0d4376db970e81863996f436013a5e3ad16","34,463.060324543003699413","No"
"0x6a662ff54c7214f2d59a78c86279e58db3d397cf","34,447.191891787467244026","No"
"0x251afcbedc31b5d57214914a96bfeb2ee51f5a3e","34,000.015823360303147857","No"
"0x4312e7ab99a273c84a9762a747d4f19af7ac42b6","33,968.378170851285556025","No"
"0xf8ffb2c4ee2975865184ca0d0103ea944dc15fda","33,946.316732082901774175","No"
"0x295f03693edb083d10a26dcd432285a73770ee4e","33,562.399779290468069124","No"
"0x0e331a293bb22e93e2e5e417d84d755ae185da02","33,516.267225807435584862","No"
"0x02b8ac7a32aeec04ff0914767de61f38c6782db7","33,307.803936503997280113","No"
"0x7433a2a95cb1ec4a69570f953f8956e5cb56ead0","33,307.366754240667289829","No"
"0xa5347e3ef2179ae93f72bd398e8c98747e3f73af","33,249.869702803535346299","No"
"0x6cc92998215a0271ecffbddb911e5040708d011d","33,211.346077455897234344","No"
"0xab743ae943cff7abf857795c24e0f5a69e4bcef4","33,147.337088292071918308","No"
"0x87613bb5ac7a7da3fa244ce745323c2a0b56cef2","33,031.906007141596260299","No"
"0x1963b7647dd3ffd871f28aeed27fadc62c5ffde7","33,019.917412167291368671","No"
"0xf060130e21b08d2675952dbce6856f2c754de987","32,809.981435194197902058","No"
"0xf6bce27b571706d10e0b80aad923812d86f2c4be","32,555.091119733301195024","No"
"0x448faf17e0b6d715bd9938c5abfbe5d531c3c620","32,546.541012705024775318","No"
"0x919d2bfabf3e6e9766c04315b823f95841f2d124","32,454.842696481862591744","No"
"0x8be0e1daef18ce08351ab61244ac567e169e30ee","32,449.059552080174822038","No"
"0x9fc2c60892adee53d57a3622ae28d2480586fc3e","32,374.977774234965348512","No"
"0x33d2aa46ddc79ed25a1b832dd018d8c466680e5c","32,187.040600082827501133","No"
"0xb6dd66eb0c6381ba0cd0083d61e9d187e8c9928b","32,033.649185098455450526","No"
"0x04a9249d46ca2626bee60a8fc7b8cddf178a00c0","31,921.90194763789694177","No"
"0xa8f7f642e23a20ca28c3762b1916e27880365cdc","31,548.727641955727289474","No"
"0xc76999ffe538be7ce738a60e36717dcbc47b1202","31,530.203549780331165922","No"
"0xfd772e38243001afdd30e4f20204376943006375","31,481.379607031370761409","No"
"0x707e9faf44f2654ac052d315acec0523f11de3de","31,462.160016982854502622","No"
"0xb651871afbdc0a4d1dc8620993c805f04e7b1b2f","31,422.406010902127600009","No"
"0x10b42f0d1dfcad0335d61797b2288a6ea958fce2","31,382.866498017637573283","No"
"0xb8907cdd6614d324551a3af05b0d8df18feb37c9","31,367.78564589436480529","No"
"0xa0a3ebfc8aa0cd2e434eeb350fd3630180c46abd","31,310.082022618241951473","No"
"0x4775ac1ed429696a5f379fd893471144aaecf9be","31,303.845135219497226679","No"
"0xb1a25b70fd1917803f7203adfe9a659ce1cdc7d9","31,253.688081905738952598","No"
"0xfb8e74804c329feb33491560d0080262d86af923","31,233.550787082346969072","No"
"0x192d12b8d4e37757e94d8e116f7e64919f40f843","31,170","No"
"0x33d9b15ac432e2044a5024c7834d21da49b411bb","31,160.888482197080591396","No"
"0xf435b6a5cc0495f2ff0dbccf98abb697d58ba38f","31,087.465165836342383232","No"
"0xa4669d2fa50fb0ecf41155d6c69905021b86862a","31,056.531434991047150876","No"
"0x161f6f6699c689732e89cb00e71aaa16ed599ad2","30,951.26434728103744939","No"
"0x3595ffd8bbe3db9647413a1cf274bf4873cf92ab","30,877.85143363742655231","No"
"0xf12244309ee02dcfa7b193b11eb08fb9928ebc56","30,849.21372408927264399","No"
"0x676fc0c42edecb21933418cabd6f6fc04be028bf","30,791.928583458578560893","No"
"0x1a58594510b8cb705ace39817868ac12ad7c2dff","30,771.105063514373176916","No"
"0xec5a937fdfaac949e9b721a8140159649e5b0b48","30,667.280810577632238747","No"
"0xe7cb33dcefa98465c4b5ef55ccff404b1a486a3a","30,418.352940222838644362","No"
"0x5e8815535aade95f399ac33b8c353e5e1b4e01a7","30,386.579415142966999566","No"
"0x2f5d2119378dbe34c59c657bc17c2f1960c7bf45","30,380.297348719181689016","No"
"0xd0d2f09b20cc7e34506b2e353c0f2d4c1778bad8","30,373.71514414","No"
"0x252b267dadf3df57e7b3c8be4ab183b46255db22","30,313.598442887586984938","No"
"0x9cf9908452618ac38c061e45fdc637d737f01be9","30,275.631924058453509557","No"
"0xb5fc8a0d8874a84bc90773e1f04c357ead8f60d6","30,213.881488809798855931","No"
"0x6d44eb8208ae503f1180bd8f186b01a6d6ca9457","30,203.681327823234464478","No"
"0x8b3a596dfb88104ed436953747ce53117013a74e","30,195.025844284050942808","No"
"0xa7127738d88eb2bc436584a4f58ed947bae4dacb","30,153.042806798226266096","No"
"0x3ebfe3a7648912ca2e6dfbf15ab08c7822374041","30,062.502855787033288372","No"
"0x334e8a7b79f34ff323b1af05c7fcdaf00510f19e","30,014.500942500567787806","No"
"0xf4609498abf6c6465cbc4f4785c36ccdc63f7c7d","29,875.37006879540872388","No"
"0x36c01225fe773234e9f81eacd2bf4b131f1fe979","29,736.367898755081724447","No"
"0xed362242c4548ebaeb5632a01700afc53bb3e1f0","29,666.984273560871622049","No"
"0x796949f18032ee78b77fb4575d9306fc6b24d791","29,539.607362707501134132","No"
"0x5a0e0106c3f8c4b84e1ff172f4c411fcd242180d","29,470.985301719451903746","No"
"0x11763714d3aeb0fd3710565ef7b4748541334262","29,459.059620984019472682","No"
"0x99cbcd773264966166935e8ac6dd5b6eba9ebbdc","29,289.199976163918067742","No"
"0x0426ced22af18de9b122c6ab597f5e1931def0e0","29,190.691081149086466234","No"
"0x34def0f6f3120c2e35c94163a873fa5075ec3d05","29,175.637834360140187644","No"
"0x692b0d5d504c03599c659bb14cc4db27f7210c2e","29,088.367658752217733572","No"
"0x678a9028d88e97a20ee618b9839a258e6bd63d38","29,041.217993464667553811","No"
"0x91c71bc0c1f3e57aedf1c14383dadfad91a560e5","29,013.118562468201334608","No"
"0xd64c619c2ae14a6e1e91ae98b77d93f1e8b1f9d6","29,000.666294687062646817","No"
"0x06182ca0ce316ee825fff62091ce372414d9b33c","28,947.239228818346272357","No"
"0x7d0639c402efeaca3b70c9a8cff8e19c24328581","28,929.701471830481281704","No"
"0xced90f6b033da534f60ca524c3982bb9d9b8bc47","28,928.258659799712487544","No"
"0x9867efbc395b8fdcdf6d7dcf501828ed444f1d35","28,905.965492848731383452","No"
"0xc32490c467ef11272d2fd7951c19406c55d3875d","28,894.459850220660507319","No"
"0x5b0873b3503785f5f138077a6c5e09b692f4cb2a","28,894.356260626468340195","No"
"0x229c2d6a76be0f49e4b279eb705a5770cc0ac644","28,753.351014423466503432","No"
"0xde1c90cd8c0518e14e9ea8af7d97b585717245fb","28,730.662150519537404555","No"
"0x383c6db7e85bf7d322c0ad4a43cca34804d937c2","28,711.882042100775580748","No"
"0xe54cc43809790ac6a4d287a9fb9d75256f82c16e","28,668.077782972375826821","No"
"0x4e6fcaa2fe6b1538a5632f7fb099b11d4a9beb1c","28,619.580228587678847096","No"
"0x7ab98d4f06277f042a2377b7ce76f44baddfbfc4","28,498.522810592514677728","No"
"0x2247c32eb5f57be7cfe6803b0f9b8495f63eda28","28,490.542262909985200007","No"
"0x1f70a88e98c29d27fd450bf43937535106bea2e8","28,401.26748706248309279","No"
"0xda6b42aae9e90f5d4e5c743e33cd85ad70255537","28,334.35063317505059781","No"
"0x7458d1a9054b570b151f7e244caf1d857418d565","28,139.632719432355672882","No"
"0x809efb8ed9da1039a5551cd87deb198ade61b433","28,080.790265003108589287","No"
"0x7203d6be2e6e8cbf193a80859cb8be243fe686cb","28,042.882927569813612688","No"
"0x258013babe860e2c077238a27e206ad75881a310","28,017.652368950353259707","No"
"0x260a3b5e66a1bf85c69086001f6f42d2a453d598","28,000.471712291978434949","No"
"0x583e70b71762d231335ace6bacc8f7028d9d781a","27,979.224456632602532218","No"
"0x516c114aebd8653b55f5c920c41610629a505b9f","27,967.644955419189862422","No"
"0x3e963915a8e2b23cbbf0bfd95e65d0343748f1cd","27,952.036224601030503091","No"
"0x158417ba5cd3e72dec5022e90ecffcedb09533eb","27,658.874139732537270957","No"
"0xcf975f8a0d68adc8fe5b2e58bc0b073359ab8e61","27,602.246152704651500975","No"
"0x3aacf45a5ac5b2aee152413135240fa68b4385e2","27,509.463818529280343251","No"
"0xedd5b2e75b2278c3a2593f30f7fb9c8a107b56cf","27,258.934957332421376085","No"
"0x769cc08a31da9d8a23e2f328e89d1b695e0999fb","27,216.958949387177821031","No"
"0x13271490aeab07cca2af124312ac41248e8dba88","27,054.787851063170612676","No"
"0xda1c5e40993c01191918d698dedc2fe717c70088","26,998.240330917340692544","No"
"0xd72426e040a57d0a939c40c14aacbc9415026125","26,919.474478613315030749","No"
"0x62c0cb6577fbc39b50f720707aebc5d01065a2a1","26,813.4906779107471506","No"
"0xf0cd7654f4fd0f59de7daa0cd0d471e3f9bc0489","26,671.618756013268912024","No"
"0x9d459fa1037b077d2fec62ba68ba29fded93668e","26,653.752176461111006384","No"
"0x8efc602329acaea6d2fbe5f05f3d439a4d6f831f","26,568.587426945380088429","No"
"0x1f0e95536febacd6c3c82ab067629451211c79db","26,500","No"
"0x23d4db9e2c3f58cc3254a177db4c227285ac8820","26,426.448082972430940844","No"
"0xd389f22103db684d205b723de098d1bc03b85bae","26,244.030720342309645642","No"
"0x620256bf6ffa2abc57a42860bec07bf0daa29966","26,164.315226976621225655","No"
"0x82a9c0cbb56c2de3c846bf9514a37249343f6f29","26,094.675085286456609585","No"
"0xa8d8ead58bdcc55b197656ace950ad3f671b8336","26,027.891588415107777229","No"
"0x0119e2c304ea0b286e381290ee301e99c1115ae0","25,972.403458650687647448","No"
"0xf04b91a6fbc49ffbb41414b59a468e0c0d8c5673","25,943.276359935119268147","No"
"0xd3eb5c2bca9ff36c01c8eca6eb2590a631f4984e","25,842.344922593720379648","No"
"0x5e59e22afca16ff0e8dca0be09fb080a56c81cd1","25,796.829475125246897932","No"
"0xb8ebd2e4127f56c12e5373a57ffffd91167235bb","25,707.363918968496053655","No"
"0xbcce862ea0765f7618d7e72f1d582be18619044e","25,684.820372953311014696","No"
"0x957face48b55ccf3e27c9fbf0530ebab80edf470","25,619.426973017977291196","No"
"0x50fa13eac512a75f01d2b6140cf0fb6a00ecd353","25,589.21595074","No"
"0x90f60ac56eb0a261fc53ba2cec3eb31c0976a000","25,511.326979724079424437","No"
"0x06194192c0ac9246f7aae81821e069b29a803b49","25,401.690230336590587115","No"
"0xf50401547e58f97590bbfe1c187051281a3b3f64","25,369.426888625540319674","No"
"0xc279bb772c332cc739169c7820d9942bebe863f0","25,347.417845876635605637","No"
"0x99d644e8f638d5dc2387c275f465cc7c908ff060","25,330.518462086792043358","No"
"0x267e3f6a6eff278c2aababd4b212107d51734e2c","25,306.737339094513412307","No"
"0xf5edaed8db8bc48cb23099582e1ccf941ebd09e3","25,306.224866242070509328","No"
"0x0785d8657741b9c62e912be994e84092bd22cefe","25,288.296618850169562286","No"
"0xf65bbe06b0047ad1785571092b8d15f6d76a199b","25,226.77663022017783853","No"
"0x1f658b1446b835c8f25c06f53deb6a38640fcd9e","25,131.648729725099113807","No"
"0xcbac05acc15881f5f6d36301c771c45d79f4b7b3","25,082.578226253220138325","No"
"0x102a683d671a8b246fdbb93a28760bc428199b52","25,000","No"
"0x037548003532a6407ed532de8a541f71957fa92c","24,929.145820532126146965","No"
"0xeb87c36a61e37c6eaf5a8329274dbb5042f89d96","24,892.160078296125181603","No"
"0x8e4f5275b15115609cd4d371cb008cecd7ffd806","24,649.20212497378699422","No"
"0x4c5cb4e595d4cfe244c02a31964c5540352ad902","24,518.253338350667866512","No"
"0xb197db1b008e10ecf99ef0e76d2ef4f86036a8bb","24,481.115168783447698514","No"
"0x760b3003fccd45ada6c5a951bd6933a73b4cf9e5","24,331.119354649301105478","No"
"0x6318f0d8e27229bf8014081fc0bc379793e6572a","24,329.791620465268290856","No"
"0xd4b65d1868150f4a913200ba6d1bbc4269d551f9","24,276.112320896829359637","No"
"0xd2594a0c8a87030e42b8b1e977b769c36bc7e87c","24,274.157688744358187752","No"
"0x7d32be27977c02489744cb24d180f26d60933017","24,106.955086522900202279","No"
"0x75bcde26b582fcd01c92637d219b9a2b8e79fd30","24,053.756842385887961692","No"
"0x4e4d0141c78b2e784e736f3f799ccc0437ae5858","24,000","No"
"0x984c3067608763f6100188a551c6f2263f8079ea","23,980.1680792219611568","No"
"0xd8e9018ca7de359ce58a1a136b5b06c3f0e398c8","23,958.494351890368176151","No"
"0x8ae72df2cc6dd9d2dd071f875afc26afa3f064ab","23,914.970386186881424497","No"
"0x5d434f5ab5c1c1b4e9866299628e5d610fb58a80","23,903.000000000001433299","No"
"0xacdcbe08b79e2fa6b32ac4cad912802ad3e654e1","23,774.374801050180646102","No"
"0x9b5b1d0453f6f0a624708e07df0e606ee05aa09f","23,561.00655976095589874","No"
"0x176bb9a7609f868738fde27819341a68f38dfe85","23,548.792468958377538832","No"
"0xeeae0f06cf8310f0d0439d9eb047402aea3009cc","23,501.098489211496837152","No"
"0x8dfb08ae08c7eeabd8847fd2f3995624d1113022","23,497.039224373421766216","No"
"0x88462f17e0922adfa1227173dee0be612fa8e703","23,486.253643060914285994","No"
"0x116dd8401789b90bc8ad7dd27fc8bd373cf9218b","23,414.178746784974206496","No"
"0x25f476f580ebba30da413395548d9924820d91c9","23,262.754717582345973154","No"
"0xdae477c9d7d4060de231c723098b88d336d4787e","23,175.191066452465523263","No"
"0x207f8348e631757c87b369c3effd549dee062b95","23,120.213395232684069103","No"
"0xb9adde3ff27cf75a0346be5fd29349a1236c8100","23,089.132137815077608362","No"
"0x801234f67907d9b64b324ae8c34d811cf6ce583a","23,085.589243761679300284","No"
"0x481af1130c9221925f111ba46cf57a41196e0171","23,000","No"
"0x7f44ec297fec5afa213d7b4428919c3082584158","22,937.159771720035125316","No"
"0x0e23774479fc4c1f90a8d79dbd6a97dbe1538121","22,886.072932267318732741","No"
"0x929e1680ffe0a69896c8eea08d8ae3122c337506","22,885.144475179834052222","No"
"0x628e5927204ba119df306b3335e668e11201caf1","22,838.364098236727632741","No"
"0x3eafe539baa3b6a0b57ff32d51f9d9b17176931e","22,783.68570203835350027","No"
"0x4e51f0bcdb9b7a5bf9cb54316859f918f8d19680","22,763.718543268898820509","No"
"0xcb352695c10fc0d1fae2bdd1b300dfcb7dabf06e","22,735.519819371314212829","No"
"0x01380f5c02d197fbc44e7e5a9ac620a3a5c4e2a4","22,720.586545129354522504","No"
"0xee93cd831b11f3cd5789472ea044c5ba2dddb3b5","22,607.076185061443986003","No"
"0xbe550c263dfe9eb5e8ce855d72f6e05397cb7549","22,578.556454840572045648","No"
"0x00705402bc82e61696ea76d607147548387304be","22,567.526200650232206431","No"
"0xb516c92e1c9f1c63550324c6ee73212c3a5943bc","22,416.007755649881686984","No"
"0xc915490e8ba4c2b511d02a1fecd82fd93feed783","22,361.698053231492847435","No"
"0xf037e081019e0b05e71b1425bdf55384d0187062","22,331.570023626505742022","No"
